T,TM,Tm,H,PP,VV,V,VM,RA,SN,TS,FG,train,Date
25.2,31.8,21.3,72.0,0.25,6.6,2.6,5.4,1.0,0.0,0.0,0.0,1,2022-05-06
26.0,33.5,21.2,66.0,5.08,6.3,2.4,5.4,0.0,0.0,1.0,0.0,1,2022-05-07
26.1,33.2,22.2,70.0,0.0,5.8,2.8,5.4,1.0,0.0,1.0,0.0,1,2022-05-08
25.3,33.2,20.8,73.0,2.03,6.9,5.2,9.4,1.0,0.0,0.0,0.0,1,2022-05-09
22.6,31.5,20.2,90.0,22.86,4.8,8.3,11.1,1.0,0.0,0.0,0.0,1,2022-05-10
22.1,25.0,20.0,85.0,5.08,4.0,9.6,11.1,1.0,0.0,0.0,0.0,1,2022-05-11
21.3,25.0,19.5,91.0,5.33,6.3,8.1,9.4,1.0,0.0,0.0,0.0,1,2022-05-12
22.9,26.3,20.0,86.0,2.03,6.3,6.1,9.4,0.0,0.0,0.0,0.0,1,2022-05-13
25.2,29.7,21.8,78.0,0.0,6.9,3.9,7.6,1.0,0.0,1.0,0.0,1,2022-05-14
25.2,29.7,20.9,79.0,21.08,6.9,4.3,7.6,1.0,0.0,0.0,0.0,1,2022-05-15
23.9,29.5,21.6,85.0,0.25,6.6,3.0,7.6,1.0,0.0,0.0,0.0,1,2022-05-16
23.8,30.1,21.1,89.0,6.35,6.0,1.5,5.4,1.0,0.0,1.0,0.0,1,2022-05-17
24.3,29.0,20.2,85.0,114.55,6.9,3.9,5.4,1.0,0.0,0.0,0.0,1,2022-05-18
20.6,29.0,19.0,91.0,0.76,5.5,7.8,11.1,1.0,0.0,0.0,0.0,1,2022-05-19
21.8,27.0,17.9,83.0,4.83,6.9,10.4,18.3,1.0,0.0,0.0,0.0,1,2022-05-20
22.8,27.0,18.8,76.0,3.81,6.9,8.3,14.8,0.0,0.0,0.0,0.0,1,2022-05-21
23.8,28.5,20.7,77.0,0.0,6.9,10.6,14.8,0.0,0.0,0.0,0.0,1,2022-05-22
25.8,30.3,21.0,71.0,0.0,7.4,6.9,11.1,0.0,0.0,0.0,0.0,1,2022-05-23
26.2,30.7,22.1,70.0,0.0,6.9,4.6,9.4,0.0,0.0,0.0,0.0,1,2022-05-24
25.5,30.7,22.2,71.0,0.0,6.9,3.1,7.6,0.0,0.0,1.0,0.0,1,2022-05-25
26.1,31.9,22.6,70.0,0.0,6.6,5.9,14.8,0.0,0.0,0.0,0.0,1,2022-05-26
26.1,31.9,21.6,63.0,0.0,6.9,6.3,11.1,0.0,0.0,0.0,0.0,1,2022-05-27
25.7,31.0,21.2,65.0,0.0,6.9,7.2,11.1,0.0,0.0,0.0,0.0,1,2022-05-28
25.8,30.6,21.2,67.0,0.0,6.9,6.1,11.1,0.0,0.0,0.0,0.0,1,2022-05-29
24.8,30.6,21.0,72.0,0.0,6.9,6.5,11.1,0.0,0.0,0.0,0.0,1,2022-05-30
24.1,30.4,20.6,77.0,6.86,6.6,6.1,9.4,0.0,0.0,0.0,0.0,1,2022-05-31
25.2,30.4,21.2,72.0,3.3,6.9,4.4,9.4,0.0,0.0,0.0,0.0,1,2022-06-01
25.7,31.0,22.0,73.0,0.0,6.9,7.2,9.4,0.0,0.0,0.0,0.0,1,2022-06-02
24.7,32.2,20.6,77.0,23.88,6.9,4.1,7.6,1.0,0.0,1.0,0.0,1,2022-06-03
25.7,33.0,19.5,69.0,4.06,7.4,3.9,9.4,1.0,0.0,1.0,0.0,1,2022-06-04
25.4,32.5,20.0,71.0,0.0,5.8,4.3,7.6,1.0,0.0,1.0,0.0,1,2022-06-05
24.8,32.5,19.1,75.0,32.0,6.9,3.9,7.6,1.0,0.0,1.0,0.0,1,2022-06-06
24.9,30.6,21.1,76.0,0.76,6.9,6.3,11.1,1.0,0.0,0.0,0.0,1,2022-06-07
25.1,30.6,21.2,72.0,0.0,6.9,8.7,11.1,0.0,0.0,0.0,0.0,1,2022-06-08
25.2,30.6,21.5,70.0,0.0,6.3,9.8,11.1,0.0,0.0,0.0,0.0,1,2022-06-09
25.1,30.6,21.1,68.0,0.0,6.9,10.0,14.8,0.0,0.0,0.0,0.0,1,2022-06-10
24.7,30.4,20.6,73.0,0.0,6.9,10.6,14.8,0.0,0.0,0.0,0.0,1,2022-06-11
24.9,30.5,20.9,72.0,0.0,6.9,9.4,14.8,0.0,0.0,0.0,0.0,1,2022-06-12
25.2,30.5,20.6,68.0,0.0,6.9,6.5,9.4,0.0,0.0,0.0,0.0,1,2022-06-13
24.9,31.9,20.6,72.0,9.91,6.3,6.3,7.6,1.0,0.0,0.0,0.0,1,2022-06-14
23.7,31.9,20.2,83.0,30.99,5.5,5.2,9.4,1.0,0.0,0.0,0.0,1,2022-06-15
24.5,30.6,21.0,77.0,0.0,6.6,4.6,7.6,1.0,0.0,0.0,0.0,1,2022-06-16
24.6,30.6,19.7,78.0,38.86,6.3,3.1,7.6,1.0,0.0,1.0,0.0,1,2022-06-17
23.8,30.5,21.2,84.0,42.93,4.8,4.1,7.6,1.0,0.0,0.0,0.0,1,2022-06-18
24.2,29.5,21.1,80.0,1.02,6.3,5.9,9.4,1.0,0.0,1.0,0.0,1,2022-06-19
24.1,29.5,20.7,78.0,2.03,6.6,6.7,7.6,1.0,0.0,0.0,0.0,1,2022-06-20
23.2,27.8,20.8,82.0,14.99,4.8,7.8,9.4,0.0,0.0,0.0,0.0,1,2022-06-21
22.7,27.8,20.4,84.0,0.25,6.3,8.0,9.4,1.0,0.0,0.0,0.0,1,2022-06-22
23.1,26.2,20.4,81.0,0.0,6.9,8.1,14.8,0.0,0.0,0.0,0.0,1,2022-06-23
24.1,28.8,20.7,72.0,0.0,6.9,10.2,14.8,0.0,0.0,0.0,0.0,1,2022-06-24
23.0,28.8,20.5,81.0,3.05,6.3,13.9,18.3,1.0,0.0,0.0,0.0,1,2022-06-25
23.8,28.3,20.5,75.0,0.0,6.3,12.6,20.6,1.0,0.0,0.0,0.0,1,2022-06-26
23.7,28.3,20.1,74.0,0.0,6.9,7.8,9.4,0.0,0.0,0.0,0.0,1,2022-06-27
23.9,28.0,20.2,75.0,0.0,6.9,7.2,11.1,1.0,0.0,0.0,0.0,1,2022-06-28
23.9,29.5,21.1,78.0,0.0,5.5,7.8,9.4,1.0,0.0,0.0,0.0,1,2022-06-29
23.2,29.5,20.5,84.0,5.84,6.3,7.4,11.1,1.0,0.0,0.0,0.0,1,2022-06-30
23.6,28.7,20.5,80.0,3.56,6.3,8.3,11.1,1.0,0.0,0.0,0.0,1,2022-07-01
24.1,28.7,20.9,76.0,0.0,6.3,8.0,11.1,1.0,0.0,0.0,0.0,1,2022-07-02
23.5,28.5,21.1,83.0,0.0,6.3,8.9,11.1,1.0,0.0,0.0,0.0,1,2022-07-03
22.5,27.0,20.4,83.0,0.0,5.5,11.1,14.8,1.0,0.0,0.0,0.0,1,2022-07-04
22.9,26.5,20.1,81.0,2.03,6.9,11.1,14.8,1.0,0.0,0.0,0.0,1,2022-07-05
22.1,26.5,20.6,88.0,0.25,5.5,10.9,20.6,1.0,0.0,0.0,0.0,1,2022-07-06
21.4,25.0,20.2,93.0,1.02,4.0,8.7,11.1,1.0,0.0,0.0,0.0,1,2022-07-07
21.4,25.5,19.7,88.0,6.1,4.8,9.3,14.8,1.0,0.0,0.0,0.0,1,2022-07-08
21.7,25.5,19.8,91.0,7.11,4.0,7.6,9.4,1.0,0.0,0.0,0.0,1,2022-07-09
22.4,26.2,20.0,84.0,14.99,5.5,9.4,11.1,1.0,0.0,0.0,0.0,1,2022-07-10
21.7,26.2,20.2,91.0,0.76,4.8,7.8,9.4,1.0,0.0,0.0,0.0,1,2022-07-11
23.2,27.5,19.8,76.0,4.57,6.6,9.6,11.1,0.0,0.0,0.0,0.0,1,2022-07-12
21.6,27.5,19.7,86.0,1.02,4.0,10.4,59.4,1.0,0.0,0.0,0.0,1,2022-07-13
21.2,24.3,19.5,88.0,2.03,4.0,11.1,14.8,1.0,0.0,0.0,0.0,1,2022-07-14
22.3,25.6,19.5,83.0,2.29,4.0,10.7,14.8,1.0,0.0,0.0,0.0,1,2022-07-15
22.0,25.6,20.1,89.0,0.51,5.5,9.3,14.8,1.0,0.0,0.0,0.0,1,2022-07-16
23.2,26.7,20.2,85.0,0.0,5.5,8.0,11.1,1.0,0.0,0.0,0.0,1,2022-07-17
22.6,27.5,20.9,87.0,0.25,4.0,7.4,11.1,1.0,0.0,0.0,0.0,1,2022-07-18
24.7,29.6,20.1,76.0,0.25,6.9,5.0,7.6,0.0,0.0,0.0,0.0,1,2022-07-19
24.9,30.8,21.4,76.0,0.0,6.3,5.9,7.6,1.0,0.0,1.0,0.0,1,2022-07-20
23.7,30.8,20.5,81.0,82.55,4.8,7.2,9.4,0.0,0.0,0.0,0.0,1,2022-07-21
23.2,27.9,21.1,83.0,0.0,4.8,5.9,7.6,1.0,0.0,0.0,0.0,1,2022-07-22
23.1,26.7,20.9,82.0,0.0,4.8,6.7,9.4,1.0,0.0,0.0,0.0,1,2022-07-23
22.8,26.7,20.0,82.0,0.25,5.5,7.4,11.1,1.0,0.0,0.0,0.0,1,2022-07-24
24.1,28.5,20.2,72.0,0.51,6.9,7.4,9.4,0.0,0.0,0.0,0.0,1,2022-07-25
23.9,28.5,21.2,77.0,0.0,6.9,4.6,7.6,0.0,0.0,0.0,0.0,1,2022-07-26
24.1,29.5,20.8,82.0,0.76,5.5,2.4,5.4,1.0,0.0,1.0,0.0,1,2022-07-27
25.1,30.2,20.9,79.0,3.05,6.3,1.5,3.5,1.0,0.0,1.0,0.0,1,2022-07-28
25.7,30.7,21.4,74.0,1.27,6.9,4.3,7.6,0.0,0.0,1.0,0.0,1,2022-07-29
25.3,30.7,20.3,73.0,4.06,7.4,2.2,5.4,1.0,0.0,1.0,0.0,1,2022-07-30
23.5,31.5,20.5,92.0,48.26,5.5,1.9,5.4,1.0,0.0,0.0,0.0,1,2022-07-31
24.2,30.5,20.3,83.0,13.97,6.3,3.1,5.4,1.0,0.0,1.0,0.0,1,2022-08-01
22.6,30.5,20.1,89.0,45.97,5.5,1.3,3.5,1.0,0.0,1.0,0.0,1,2022-08-02
22.4,28.1,19.7,90.0,62.99,5.5,2.2,5.4,1.0,0.0,0.0,0.0,1,2022-08-03
21.7,27.5,20.2,95.0,1.78,4.8,4.6,9.4,1.0,0.0,0.0,0.0,1,2022-08-04
21.4,24.3,20.0,90.0,7.87,4.0,10.2,14.8,1.0,0.0,0.0,0.0,1,2022-08-05
21.8,24.3,19.8,88.0,2.54,4.0,9.4,11.1,1.0,0.0,0.0,0.0,1,2022-08-06
21.9,24.6,20.2,91.0,3.81,4.0,10.9,14.8,1.0,0.0,0.0,0.0,1,2022-08-07
21.9,24.6,20.2,87.0,3.05,4.0,9.1,14.8,1.0,0.0,0.0,0.0,1,2022-08-08
22.1,26.1,19.8,83.0,2.54,6.3,9.4,11.1,1.0,0.0,0.0,0.0,1,2022-08-09
22.9,26.9,19.6,77.0,2.29,8.0,10.2,14.8,0.0,0.0,0.0,0.0,1,2022-08-10
22.8,27.5,19.7,79.0,0.0,6.9,9.8,14.8,1.0,0.0,0.0,0.0,1,2022-08-11
23.3,27.5,20.1,76.0,1.78,6.3,9.1,14.8,1.0,0.0,0.0,0.0,1,2022-08-12
23.4,27.6,19.8,74.0,0.25,5.5,9.8,11.1,1.0,0.0,0.0,0.0,1,2022-08-13
23.1,27.6,19.6,78.0,0.0,6.3,7.8,11.1,0.0,0.0,0.0,0.0,1,2022-08-14
23.8,28.0,20.1,76.0,0.0,6.9,4.3,9.4,0.0,0.0,0.0,0.0,1,2022-08-15
24.8,30.0,20.5,71.0,0.0,6.9,2.8,5.4,0.0,0.0,0.0,0.0,1,2022-08-16
25.2,30.0,21.1,71.0,0.0,6.9,3.3,5.4,0.0,0.0,0.0,0.0,1,2022-08-17
25.2,30.0,21.1,71.0,0.0,6.9,3.3,5.4,0.0,0.0,0.0,0.0,1,2022-08-18
23.9,30.0,21.1,75.0,0.0,5.5,5.0,7.6,0.0,0.0,0.0,0.0,1,2022-08-19
23.1,29.1,20.5,80.0,0.0,6.4,7.0,9.4,0.0,0.0,0.0,0.0,1,2022-08-20
23.1,29.1,21.2,85.0,16.0,6.3,5.2,7.6,1.0,0.0,0.0,0.0,1,2022-08-21
22.8,28.5,20.7,85.0,7.87,6.3,7.8,14.8,1.0,0.0,0.0,0.0,1,2022-08-22
23.8,28.7,20.8,79.0,0.0,6.3,6.9,9.4,1.0,0.0,0.0,0.0,1,2022-08-23
22.7,28.7,20.4,85.0,0.0,5.5,6.3,7.6,1.0,0.0,0.0,0.0,1,2022-08-24
23.2,28.0,20.1,83.0,19.05,6.3,3.9,5.4,1.0,0.0,0.0,0.0,1,2022-08-25
22.8,28.0,20.3,89.0,41.4,6.3,3.1,5.4,1.0,0.0,0.0,0.0,1,2022-08-26
22.9,27.9,19.3,84.0,21.08,5.5,4.3,5.4,1.0,0.0,1.0,0.0,1,2022-08-27
23.7,28.4,19.2,80.0,14.99,6.3,3.9,5.4,1.0,0.0,0.0,0.0,1,2022-08-28
22.6,28.4,20.8,92.0,0.51,5.3,0.4,3.5,1.0,0.0,1.0,0.0,1,2022-08-29
24.1,28.8,20.2,81.0,93.98,6.9,2.8,5.4,0.0,0.0,0.0,0.0,1,2022-08-30
23.1,28.8,20.0,86.0,3.05,6.3,2.0,5.4,1.0,0.0,1.0,0.0,1,2022-08-31
23.1,28.4,21.0,84.0,0.0,5.8,1.1,3.5,1.0,0.0,0.0,0.0,1,2022-09-01
23.5,28.4,20.0,82.0,11.94,6.9,0.7,3.5,0.0,0.0,0.0,0.0,1,2022-09-02
25.1,30.0,21.0,79.0,0.0,7.4,1.5,3.5,1.0,0.0,1.0,0.0,1,2022-09-03
23.8,30.0,20.4,84.0,40.89,6.3,2.6,9.4,1.0,0.0,1.0,0.0,1,2022-09-04
23.7,31.0,19.5,82.0,131.57,6.3,1.1,3.5,1.0,0.0,1.0,0.0,1,2022-09-05
23.4,31.0,20.1,85.0,39.88,6.3,2.2,7.6,1.0,0.0,1.0,0.0,1,2022-09-06
22.4,29.5,20.7,88.0,38.86,5.5,6.5,9.4,1.0,0.0,0.0,0.0,1,2022-09-07
22.0,26.0,19.9,90.0,4.06,4.0,7.0,9.4,1.0,0.0,0.0,0.0,1,2022-09-08
23.3,27.5,20.3,83.0,0.76,5.8,8.7,14.8,1.0,0.0,0.0,0.0,1,2022-09-09
22.7,27.5,20.8,85.0,0.0,5.8,11.5,14.8,1.0,0.0,0.0,0.0,1,2022-09-10
22.8,26.8,20.5,83.0,0.76,6.9,10.0,14.8,0.0,0.0,0.0,0.0,1,2022-09-11
22.9,28.3,20.0,78.0,0.76,6.3,12.0,14.8,0.0,0.0,0.0,0.0,1,2022-09-12
22.7,28.3,19.6,84.0,0.0,6.9,8.3,14.8,1.0,0.0,0.0,0.0,1,2022-09-13
22.8,27.8,20.0,84.0,3.05,5.8,8.0,11.1,1.0,0.0,0.0,0.0,1,2022-09-14
23.3,27.8,19.8,77.0,0.25,6.9,7.2,11.1,0.0,0.0,0.0,0.0,1,2022-09-15
23.9,28.0,20.0,78.0,0.0,6.9,5.9,11.1,0.0,0.0,0.0,0.0,1,2022-09-16
24.3,28.5,20.3,76.0,0.0,6.9,5.4,7.6,0.0,0.0,0.0,0.0,1,2022-09-17
24.4,29.5,20.6,74.0,0.0,6.3,5.4,7.6,1.0,0.0,0.0,0.0,1,2022-09-18
23.9,29.3,20.5,73.0,0.25,6.6,6.9,9.4,0.0,0.0,0.0,0.0,1,2022-09-19
23.2,28.2,19.1,71.0,0.0,6.9,6.9,11.1,0.0,0.0,0.0,0.0,1,2022-09-20
23.2,28.0,19.6,78.0,0.0,6.9,5.0,7.6,0.0,0.0,0.0,0.0,1,2022-09-21
24.0,28.9,19.1,69.0,0.0,6.9,6.3,9.4,0.0,0.0,0.0,0.0,1,2022-09-22
23.8,28.9,19.7,68.0,0.0,6.9,6.3,7.6,0.0,0.0,0.0,0.0,1,2022-09-23
23.6,28.9,20.4,74.0,2.03,6.9,5.2,7.6,1.0,0.0,0.0,0.0,1,2022-09-24
24.3,29.4,19.6,72.0,9.91,6.9,4.1,7.6,0.0,0.0,0.0,0.0,1,2022-09-25
22.6,29.4,21.0,87.0,0.0,5.5,2.4,5.4,1.0,0.0,0.0,0.0,1,2022-09-26
24.2,27.7,20.6,75.0,12.95,6.9,4.4,7.6,0.0,0.0,0.0,0.0,1,2022-09-27
23.7,27.7,21.1,78.0,0.0,6.9,4.8,7.6,0.0,0.0,0.0,0.0,1,2022-09-28
23.5,27.6,20.4,72.0,0.0,6.9,4.8,9.4,1.0,0.0,0.0,0.0,1,2022-09-29
21.8,27.2,19.8,84.0,1.02,5.5,5.6,9.4,1.0,0.0,0.0,0.0,1,2022-09-30
20.9,25.4,18.7,92.0,18.29,5.5,5.2,7.6,1.0,0.0,0.0,0.0,1,2022-10-01
22.7,26.2,18.2,82.0,3.05,6.9,6.5,9.4,1.0,0.0,0.0,0.0,1,2022-10-02
22.5,26.5,20.2,85.0,0.0,5.5,4.6,7.6,0.0,0.0,0.0,0.0,1,2022-10-03
23.1,27.5,20.5,82.0,0.51,6.6,5.7,9.4,0.0,0.0,0.0,0.0,1,2022-10-04
24.1,27.7,20.4,77.0,0.0,8.0,3.9,5.4,0.0,0.0,0.0,0.0,1,2022-10-05
23.4,25.4,21.0,76.0,0.0,6.4,6.3,7.6,0.0,0.0,0.0,0.0,1,2022-10-06
23.8,27.0,19.3,73.0,0.0,7.6,4.8,7.6,0.0,0.0,0.0,0.0,1,2022-10-07
23.2,27.5,20.0,76.0,0.0,6.9,3.7,7.6,0.0,0.0,0.0,0.0,1,2022-10-08
22.9,28.0,21.2,86.0,0.0,5.8,2.0,3.5,1.0,0.0,0.0,0.0,1,2022-10-09
23.6,26.8,20.8,83.0,2.03,6.9,1.5,5.4,1.0,0.0,0.0,0.0,1,2022-10-10
23.7,28.3,21.5,84.0,28.19,5.5,3.0,7.6,0.0,0.0,1.0,0.0,1,2022-10-11
23.9,27.7,21.4,82.0,0.0,6.3,2.0,9.4,1.0,0.0,0.0,0.0,1,2022-10-12
24.0,29.0,20.6,84.0,4.06,5.5,0.4,3.5,1.0,0.0,1.0,0.0,1,2022-10-13
22.5,29.0,20.1,91.0,66.04,4.8,1.3,3.5,1.0,0.0,1.0,1.0,1,2022-10-14
23.1,27.4,19.8,87.0,45.97,5.5,3.3,9.4,1.0,0.0,1.0,0.0,1,2022-10-15
22.5,26.9,20.1,92.0,35.05,6.3,0.4,3.5,1.0,0.0,1.0,0.0,1,2022-10-16
24.2,26.2,22.0,81.0,0.0,6.4,1.5,63.0,1.0,0.0,0.0,0.0,1,2022-10-17
23.1,28.5,20.6,84.0,0.25,5.8,2.2,5.4,0.0,0.0,0.0,0.0,1,2022-10-18
23.1,29.0,19.4,82.0,28.96,6.3,1.1,5.4,1.0,0.0,1.0,0.0,1,2022-10-19
23.4,30.0,19.4,82.0,60.96,5.8,1.5,5.4,0.0,0.0,0.0,0.0,1,2022-10-20
23.8,28.8,20.1,77.0,0.0,7.4,3.1,9.4,0.0,0.0,0.0,0.0,1,2022-10-21
23.2,28.0,19.4,73.0,0.0,6.9,2.0,5.4,0.0,0.0,0.0,0.0,1,2022-10-22
22.3,27.9,18.1,63.0,0.0,6.9,2.0,9.4,0.0,0.0,0.0,0.0,1,2022-10-23
21.7,28.4,16.8,55.0,0.0,6.9,4.6,9.4,0.0,0.0,0.0,0.0,1,2022-10-24
22.0,28.0,15.4,54.0,0.0,6.9,1.1,5.4,0.0,0.0,0.0,0.0,1,2022-10-25
22.7,29.0,16.3,54.0,0.0,6.9,0.4,3.5,0.0,0.0,0.0,0.0,1,2022-10-26
22.7,29.5,15.5,59.0,0.0,6.9,2.0,7.6,0.0,0.0,0.0,0.0,1,2022-10-27
22.7,29.7,18.7,71.0,0.0,6.9,4.1,7.6,1.0,0.0,0.0,0.0,1,2022-10-28
22.0,27.7,19.2,84.0,0.0,4.8,5.7,7.6,1.0,0.0,0.0,0.0,1,2022-10-29
22.6,26.9,18.7,79.0,10.67,6.9,3.0,5.4,1.0,0.0,0.0,0.0,1,2022-10-30
23.3,28.2,19.0,63.0,0.0,6.3,4.6,5.4,0.0,0.0,0.0,0.0,1,2022-10-31
21.6,29.3,19.6,85.0,0.0,5.8,2.6,5.4,1.0,0.0,0.0,0.0,1,2022-11-01
20.9,26.5,18.8,90.0,7.87,5.5,6.3,7.6,1.0,0.0,0.0,0.0,1,2022-11-02
21.3,24.0,19.6,90.0,3.3,5.8,4.4,7.6,1.0,0.0,0.0,0.0,1,2022-11-03
22.4,26.0,20.1,85.0,7.87,6.9,5.7,9.4,1.0,0.0,0.0,0.0,1,2022-11-04
23.1,27.0,19.4,75.0,0.0,6.6,6.7,11.1,1.0,0.0,0.0,0.0,1,2022-11-05
22.2,27.5,19.1,81.0,0.0,5.5,5.4,7.6,1.0,0.0,0.0,0.0,1,2022-11-06
22.5,27.8,18.5,65.0,4.32,6.3,3.9,5.4,0.0,0.0,0.0,0.0,1,2022-11-07
23.3,29.0,17.9,63.0,0.0,6.3,3.1,5.4,0.0,0.0,0.0,0.0,1,2022-11-08
22.5,29.0,18.5,61.0,0.0,6.9,3.1,5.4,0.0,0.0,0.0,0.0,1,2022-11-09
22.7,27.8,18.1,68.0,0.0,5.8,5.0,9.4,0.0,0.0,0.0,0.0,1,2022-11-10
20.6,28.4,19.6,83.0,0.0,3.7,5.7,7.6,1.0,0.0,0.0,0.0,1,2022-11-11
20.6,22.2,19.5,94.0,0.76,3.7,7.2,9.4,1.0,0.0,0.0,0.0,1,2022-11-12
21.2,22.8,19.4,89.0,22.86,5.5,5.2,9.4,1.0,0.0,0.0,0.0,1,2022-11-13
22.3,26.6,19.0,79.0,0.25,6.6,4.6,5.4,0.0,0.0,0.0,0.0,1,2022-11-14
22.7,28.2,18.8,77.0,0.76,6.3,3.0,5.4,0.0,0.0,0.0,0.0,1,2022-11-15
22.8,27.6,19.0,73.0,0.0,6.3,4.8,9.4,0.0,0.0,0.0,0.0,1,2022-11-16
21.2,28.4,16.8,60.0,0.0,6.0,3.7,9.4,0.0,0.0,0.0,0.0,1,2022-11-17
21.7,28.4,15.6,52.0,0.0,7.4,2.6,7.6,0.0,0.0,0.0,0.0,1,2022-11-18
20.8,27.8,15.8,58.0,0.0,6.3,3.1,7.6,0.0,0.0,0.0,0.0,1,2022-11-19
19.4,27.0,15.4,66.0,0.0,6.6,3.9,7.6,0.0,0.0,0.0,0.0,1,2022-11-20
21.6,26.6,13.9,55.0,0.0,6.9,2.8,9.4,0.0,0.0,0.0,0.0,1,2022-11-21
21.4,27.2,19.0,85.0,0.25,4.0,3.1,3.5,1.0,0.0,0.0,0.0,1,2022-11-22
21.9,24.8,20.3,89.0,0.0,5.5,2.4,5.4,1.0,0.0,0.0,0.0,1,2022-11-23
21.2,25.6,20.4,96.0,3.05,4.8,2.6,7.6,1.0,0.0,0.0,0.0,1,2022-11-24
22.4,27.0,18.6,80.0,6.1,5.5,3.7,7.6,0.0,0.0,0.0,0.0,1,2022-11-25
22.9,27.3,18.8,76.0,0.0,6.3,3.1,5.4,0.0,0.0,0.0,0.0,1,2022-11-26
23.6,28.2,20.0,74.0,0.0,5.8,3.1,5.4,0.0,0.0,0.0,0.0,1,2022-11-27
23.3,28.0,20.2,77.0,0.0,6.3,3.1,5.4,0.0,0.0,0.0,0.0,1,2022-11-28
22.5,28.3,19.4,70.0,0.0,6.9,3.0,7.6,0.0,0.0,0.0,0.0,1,2022-11-29
21.6,27.8,17.0,67.0,0.0,6.9,2.2,3.5,0.0,0.0,0.0,0.0,1,2022-11-30
21.3,28.1,17.8,86.0,0.0,5.5,3.9,9.4,0.0,0.0,0.0,0.0,1,2022-12-01
22.9,27.4,19.8,78.0,0.0,5.5,4.4,7.6,0.0,0.0,0.0,0.0,1,2022-12-02
23.2,28.5,19.4,75.0,0.0,6.9,6.3,9.4,0.0,0.0,0.0,0.0,1,2022-12-03
22.9,29.0,19.5,73.0,0.0,6.3,6.1,9.4,0.0,0.0,0.0,0.0,1,2022-12-04
22.6,28.5,18.6,76.0,0.0,6.9,3.5,7.6,0.0,0.0,0.0,0.0,1,2022-12-05
22.3,27.4,19.4,74.0,0.0,6.3,3.9,7.6,0.0,0.0,0.0,0.0,1,2022-12-06
21.3,27.4,17.8,54.0,0.0,6.3,4.3,7.6,0.0,0.0,0.0,0.0,1,2022-12-07
21.3,27.6,17.3,53.0,0.0,6.3,5.6,7.6,0.0,0.0,0.0,0.0,1,2022-12-08
19.0,26.0,17.6,71.0,0.0,6.3,8.3,14.8,1.0,0.0,0.0,0.0,1,2022-12-09
18.7,21.8,16.8,95.0,4.32,4.0,10.2,14.8,1.0,0.0,0.0,0.0,1,2022-12-10
19.9,20.8,17.8,95.0,40.89,4.8,4.4,11.1,1.0,0.0,0.0,0.0,1,2022-12-11
21.2,22.8,19.0,93.0,20.57,5.8,5.4,7.6,1.0,0.0,0.0,0.0,1,2022-12-12
20.9,24.0,19.4,91.0,9.14,4.8,6.5,11.1,1.0,0.0,0.0,0.0,1,2022-12-13
21.2,25.4,18.6,86.0,7.62,6.9,4.4,11.1,1.0,0.0,0.0,0.0,1,2022-12-14
20.7,26.6,16.4,60.0,0.0,6.9,3.1,7.6,0.0,0.0,0.0,0.0,1,2022-12-15
21.9,27.6,15.0,51.0,0.0,7.4,4.8,11.1,0.0,0.0,0.0,0.0,1,2022-12-16
22.0,29.0,15.6,67.0,0.0,6.9,5.6,11.1,0.0,0.0,0.0,0.0,1,2022-12-17
21.9,28.4,18.4,72.0,0.0,6.9,7.0,11.1,0.0,0.0,0.0,0.0,1,2022-12-18
20.7,26.5,17.6,67.0,0.0,6.3,8.0,11.1,0.0,0.0,0.0,0.0,1,2022-12-19
21.4,26.2,16.6,75.0,0.0,6.6,5.2,9.4,0.0,0.0,0.0,0.0,1,2022-12-20
21.2,28.4,16.8,60.0,0.0,6.9,5.6,9.4,0.0,0.0,0.0,0.0,1,2022-12-21
20.8,27.7,14.4,54.0,0.0,6.9,5.0,9.4,0.0,0.0,0.0,0.0,1,2022-12-22
20.4,28.2,15.0,55.0,0.0,6.6,4.8,9.4,0.0,0.0,0.0,0.0,1,2022-12-23
20.8,29.2,14.0,66.0,0.0,6.3,6.1,9.4,0.0,0.0,0.0,0.0,1,2022-12-24
21.2,29.0,18.4,87.0,0.51,4.0,7.8,9.4,1.0,0.0,0.0,0.0,1,2022-12-25
21.9,24.6,19.8,85.0,3.81,6.3,8.5,11.1,1.0,0.0,0.0,0.0,1,2022-12-26
21.2,25.4,19.8,88.0,1.27,4.0,9.4,11.1,1.0,0.0,0.0,0.0,1,2022-12-27
22.7,27.0,19.1,75.0,0.0,6.3,8.1,11.1,0.0,0.0,0.0,0.0,1,2022-12-28
22.3,28.2,18.0,62.0,0.0,6.3,6.1,11.1,0.0,0.0,0.0,0.0,1,2022-12-29
21.7,28.5,16.2,62.0,0.0,6.3,3.9,14.8,0.0,0.0,0.0,0.0,1,2022-12-30
22.3,28.4,16.5,57.0,0.0,6.3,6.3,11.1,0.0,0.0,0.0,0.0,1,2022-12-31
22.5,29.0,15.9,58.0,0.0,6.3,4.3,7.6,0.0,0.0,0.0,0.0,0,2023-01-01
21.4,29.1,16.1,59.0,0.0,6.3,6.3,11.1,0.0,0.0,0.0,0.0,0,2023-01-02
20.9,28.0,16.3,67.0,0.0,6.3,5.7,9.4,0.0,0.0,0.0,0.0,0,2023-01-03
20.7,26.8,16.8,67.0,0.0,6.3,7.8,11.1,0.0,0.0,0.0,0.0,0,2023-01-04
